UserID,Month,Income,Food,Travel,Shopping,Bills,Entertainment,Healthcare,Education,Others,PreviousExpense,NextMonthExpense
16,21,84254,8787,2790,2901,11870,1311,1895,2978,2939,42010,35471
16,22,84254,11099,4168,3673,5242,3597,1619,3709,2345,35471,35452
16,23,84254,11732,2457,5530,8075,2768,1260,3284,2899,35452,38005
16,24,84254,12878,1351,6067,7419,2009,801,836,1597,38005,32958
17,1,50214,7880,3596,2263,11059,2595,1797,1977,936,24225,32103
17,2,50214,5389,4862,3525,8643,2474,1604,918,1042,32103,28457
17,3,50214,5372,2765,4676,9562,3272,2598,2171,923,28457,31339
17,4,50214,5126,2449,5540,5762,3445,2949,3713,1828,31339,30812
17,5,50214,8491,1050,3390,8389,2588,846,3468,2791,30812,31013
17,6,50214,8657,1994,5685,9268,1694,2059,1194,1068,31013,31619
17,7,50214,6101,2099,5039,6195,1259,1184,2280,1630,31619,25787
17,8,50214,6713,2983,1630,7958,2030,1510,3452,2530,25787,28806
17,9,50214,7406,1800,4750,5876,1554,1747,527,2120,28806,25780
17,10,50214,6355,3540,4112,11586,2349,2303,1871,2263,25780,34379
17,11,50214,8297,4520,6333,9869,1557,1730,1813,2970,34379,37089
17,12,50214,8826,1822,4924,7573,1727,2131,1807,1693,37089,30503
17,13,50214,7973,3592,5022,9717,1992,1834,2040,1648,30503,33818
17,14,50214,8301,2609,3990,5932,3309,1318,2925,2734,33818,31118
17,15,50214,5744,4144,5506,5220,3978,2390,3401,1358,31118,31741
17,16,50214,6782,2193,6675,5566,2675,2545,1070,1740,31741,29246
17,17,50214,5993,3697,2262,10859,2733,2044,802,2339,29246,30729
17,18,50214,9001,2962,5769,8283,3188,2575,3333,2213,30729,37324
17,19,50214,7205,4238,3945,10747,3199,2932,3113,848,37324,36227
17,20,50214,5460,2016,6387,10445,2454,1181,3150,681,36227,31774
17,21,50214,7283,3642,6549,10298,2636,1858,3761,2263,31774,38290
17,22,50214,5446,1403,3119,6818,3091,2624,2785,2877,38290,28163
17,23,50214,7783,1905,4651,8064,2602,2396,3663,2910,28163,33974
17,24,50214,7794,1617,3825,5201,2977,928,1710,2203,33974,26255
18,1,41253,6868,3990,2160,7853,2277,1905,2365,1347,19901,28765
18,2,41253,5845,2426,4900,5799,2794,2353,1806,775,28765,26698
18,3,41253,5116,4318,6822,5942,1092,1905,3154,947,26698,29296
18,4,41253,6360,1673,2998,9227,1714,2760,1155,1855,29296,27742
18,5,41253,5972,4925,4785,6899,2659,1255,1263,2270,27742,30028
18,6,41253,5430,4020,6030,6616,2841,2925,2259,2092,30028,32213
18,7,41253,4139,1879,2685,7280,3882,756,2864,916,32213,24401
18,8,41253,6763,3199,2531,7996,2335,1307,2374,966,24401,27471
18,9,41253,4991,4533,5009,9323,3617,1783,2945,2091,27471,34292
18,10,41253,6142,3404,1935,7850,2441,2375,3028,1206,34292,28381
18,11,41253,6810,3891,3436,10033,3417,847,3252,1048,28381,32734
18,12,41253,5158,1977,3501,5958,1749,2029,3340,1079,32734,24791
18,13,41253,5811,2713,5885,6129,3354,2071,2232,1260,24791,29455
18,14,41253,5731,3201,6680,10285,1709,2772,1183,2505,29455,34066
18,15,41253,5078,1766,3577,11897,2847,719,1970,539,34066,28393
18,16,41253,5724,1799,4145,9600,3070,2527,2175,2514,28393,31554
18,17,41253,5496,4440,4636,9003,1685,838,2815,626,31554,29539
18,18,41253,6751,1903,3392,5267,2125,1420,2702,1682,29539,25242
18,19,41253,4680,2873,5633,11082,3028,2751,2592,963,25242,33602
18,20,41253,6015,2097,5449,11744,2502,2720,3869,670,33602,35066
18,21,41253,6633,2807,5475,6790,2741,919,3514,1513,35066,30392
18,22,41253,5107,1132,4684,7152,2427,856,2298,980,30392,24636
18,23,41253,6685,1970,2719,11641,3408,1936,3411,2999,24636,34769
18,24,41253,6213,1679,6047,6140,1846,1347,3799,743,34769,27814
19,1,75982,9306,3206,2379,7651,3883,1698,1685,2845,26720,32653
19,2,75982,9223,4514,5214,10564,1390,1055,3572,2185,32653,37717
19,3,75982,13182,2135,6373,6039,3873,1043,1522,1099,37717,35266
19,4,75982,11922,4393,3027,11237,3769,2108,2504,1082,35266,40042
19,5,75982,11108,2100,6143,8393,2536,2351,809,881,40042,34321
19,6,75982,10046,4071,3279,10691,2511,2362,2499,1840,34321,37299
19,7,75982,11135,4559,1763,10987,2877,1967,3982,759,37299,38029
19,8,75982,12434,2629,2784,8519,1867,2526,1599,1822,38029,34180
19,9,75982,12633,2383,5483,9734,1534,2818,3991,2487,34180,41063
19,10,75982,12389,4662,6591,11244,1198,688,907,2382,41063,40061
19,11,75982,7697,4806,2294,8615,2869,502,2252,1328,40061,30363
19,12,75982,13650,4724,2080,10324,2236,1151,1622,882,30363,36669
19,13,75982,11577,2025,1675,8046,3721,1177,712,2123,36669,31056
19,14,75982,11400,3973,6729,11186,1959,2258,3184,873,31056,41562
19,15,75982,11875,1004,2748,8906,1319,1043,2931,1426,41562,31252
19,16,75982,10755,2822,1076,5066,3849,1907,3846,993,31252,30314
19,17,75982,13604,2729,6685,6082,2956,790,1437,2069,30314,36352
19,18,75982,8141,4301,1839,5845,2283,2005,1725,1061,36352,27200
19,19,75982,9924,4331,2090,10255,3773,1085,780,2672,27200,34910
19,20,75982,11022,3499,6324,6344,2802,1938,3459,1372,34910,36760
19,21,75982,11416,1620,4372,10046,3812,2312,1389,855,36760,35822
19,22,75982,13048,1573,2008,9829,3990,2072,1939,2258,35822,36717
19,23,75982,9509,1572,3029,7268,3640,845,1516,2766,36717,30145
19,24,75982,11251,3953,5977,7334,3828,609,3972,1735,30145,38659
20,1,56928,8456,1772,4209,7421,3646,723,3710,1480,26482,31417
20,2,56928,7946,1461,2974,9092,3613,2932,790,2663,31417,31471
20,3,56928,9740,1049,3958,7592,1540,2084,3936,2828,31471,32727
20,4,56928,7609,3237,6594,6415,2929,798,568,2905,32727,31055
20,5,56928,6000,2073,2767,5326,1247,2130,2575,1673,31055,23791
20,6,56928,8555,3052,4403,8469,3874,2147,837,2697,23791,34034
20,7,56928,8141,1625,3273,5684,2269,823,2594,1332,34034,25741
20,8,56928,10130,1636,5394,7676,2600,2902,3098,770,25741,34206
20,9,56928,7105,2791,6979,11934,1977,737,1501,853,34206,33877
20,10,56928,9903,1475,4714,10015,3493,725,1766,1219,33877,33310
20,11,56928,6236,3899,2124,10746,1046,1171,2533,1920,33310,29675
20,12,56928,8074,4207,6904,7123,1683,2023,1019,1600,29675,32633
20,13,56928,9030,1483,1240,7744,2758,1614,2645,761,32633,27275
20,14,56928,6890,4993,5723,10140,1315,2532,2364,2592,27275,36549
20,15,56928,7332,3046,5643,6367,2506,1144,1544,921,36549,28503
20,16,56928,9765,3761,6921,5944,1935,2584,510,680,28503,32100
20,17,56928,9603,1050,3003,5376,2932,1990,2068,1114,32100,27136
20,18,56928,6507,4933,1289,9529,3924,2217,1419,1818,27136,31636
20,19,56928,6823,4751,6900,7620,2111,819,2841,2027,31636,33892
20,20,56928,6236,3757,1431,6469,1914,2612,688,2142,33892,25249
20,21,56928,6006,2905,3312,11336,2272,1840,853,2765,25249,31289
20,22,56928,7772,2511,2643,7388,3309,1744,3529,1493,31289,30389
20,23,56928,7805,3423,5041,11329,1800,2738,3614,1504,30389,37254
20,24,56928,6378,4819,4359,5195,1954,2718,1918,539,37254,27880
21,1,73911,11878,2541,6957,7519,1425,1340,2670,1475,18023,35805
21,2,73911,9873,4937,1490,6166,3914,1646,881,679,35805,29586
21,3,73911,12838,4675,5257,8383,3870,2025,2377,847,29586,40272
21,4,73911,10825,3070,2093,10220,2615,806,2924,2825,40272,35378
21,5,73911,7759,3713,2070,6939,2194,1569,3985,1790,35378,30019
21,6,73911,12866,2609,6740,11814,2336,1802,2354,1613,30019,42134
21,7,73911,8772,4864,2660,6115,3394,946,1136,932,42134,28819
21,8,73911,8363,2908,3572,8330,1494,2695,1967,1350,28819,30679
21,9,73911,10063,2897,3170,11983,1491,870,1145,1746,30679,33365
21,10,73911,12277,3854,5942,5330,1880,1842,1107,873,33365,33105
21,11,73911,11596,4966,3914,8246,3103,700,3273,1724,33105,37522
21,12,73911,8929,1712,1254,8312,2852,2777,3564,2753,37522,32153
21,13,73911,8868,2892,1834,11585,1572,997,548,752,32153,29048
21,14,73911,12300,1910,2070,6623,2640,2024,3311,844,29048,31722
21,15,73911,10834,2060,1614,5178,1264,1309,3145,2316,31722,27720
21,16,73911,12176,1376,3716,6003,1174,2388,707,1188,27720,28728
21,17,73911,12855,2774,6934,8235,3032,620,2067,2247,28728,38764
21,18,73911,8412,1879,2533,7252,2146,2326,1108,641,38764,26297
21,19,73911,11022,3527,3013,10302,2208,2543,2187,2755,26297,37557
21,20,73911,10223,1359,3291,8137,1562,2217,1316,2653,37557,30758
21,21,73911,8864,4285,5453,11511,1079,2066,3702,1970,30758,38930
21,22,73911,10227,4200,4970,7818,3316,2557,1817,2090,38930,36995
21,23,73911,8990,1106,3612,9891,1897,620,3820,1650,36995,31586
21,24,73911,7737,2932,5337,7928,3392,1453,1153,910,31586,30842
22,1,62487,7454,3185,1458,11259,1898,2858,3967,2090,28762,34169
22,2,62487,8022,4437,2423,6442,1968,2926,1802,1969,34169,29989
22,3,62487,10817,1115,6762,10738,2440,2825,2808,1082,29989,38587
22,4,62487,9063,1771,5032,9441,2265,1219,2508,655,38587,31954
22,5,62487,6699,1952,5928,6792,1081,2656,2457,502,31954,28067
22,6,62487,7907,3515,2650,11606,1534,1895,3436,1226,28067,33769
22,7,62487,10841,4458,3650,5487,1089,1105,2902,1080,33769,30612
22,8,62487,10119,4467,5311,7989,1297,2030,3385,2120,30612,36718
22,9,62487,9178,2378,3472,7642,1558,1145,3499,2289,36718,31161
22,10,62487,10207,4934,4991,10318,2299,1213,3396,2801,31161,40159
22,11,62487,9715,4804,6027,11447,2461,1414,3226,2912,40159,42006
22,12,62487,10320,2549,3513,11012,3820,1706,1021,1227,42006,35168
22,13,62487,9892,4886,6750,9692,2603,2824,632,1245,35168,38524
22,14,62487,9260,4772,6008,6809,3619,2816,926,2532,38524,36742
22,15,62487,6951,4052,1637,6949,2420,1808,1187,863,36742,25867
22,16,62487,10356,3744,6235,10974,2375,2329,546,1586,25867,38145
22,17,62487,7296,3839,1555,7871,2051,942,3450,505,38145,27509
22,18,62487,6489,2794,4437,6362,2695,2519,2051,1938,27509,29285
22,19,62487,8978,1415,4927,11461,3367,1423,1166,2348,29285,35085
22,20,62487,6617,4464,1273,7415,1082,1805,1569,928,35085,25153
22,21,62487,6619,1696,4075,6318,3998,807,2740,881,25153,27134
22,22,62487,7938,3513,4954,10771,1126,2266,3177,1175,27134,34920
22,23,62487,9284,2778,2286,5438,1414,1856,1341,1278,34920,25675
22,24,62487,8294,3269,6914,10979,3212,1586,3205,1653,25675,39112
23,1,68980,7427,2609,5683,9502,3010,1129,723,1977,21891,32060
23,2,68980,6919,1358,3412,11749,3711,2958,2467,1317,32060,33891
23,3,68980,7433,1847,2399,10228,2195,835,2439,973,33891,28349
23,4,68980,8599,2628,4857,9006,3707,1585,873,2728,28349,33983
23,5,68980,9036,2519,4124,8026,1764,2325,682,1578,33983,30054
23,6,68980,9324,2078,2853,11857,2100,2811,752,1119,30054,32894
23,7,68980,11049,3733,1792,5702,3736,1908,3810,2717,32894,34447
23,8,68980,9182,4098,5831,6863,3267,749,3943,2085,34447,36018
23,9,68980,11414,2714,5386,10628,2944,2845,1465,2450,36018,39846
23,10,68980,8547,2617,6851,5284,3056,2839,2616,2840,39846,34650
23,11,68980,10636,3540,2207,5985,2839,1208,1184,1367,34650,28966
23,12,68980,11359,1516,1349,8468,1320,2283,1327,1105,28966,28727
23,13,68980,11500,2056,3619,10956,1274,856,2089,2778,28727,35128
23,14,68980,9090,2335,3262,9257,2876,550,3721,2906,35128,33997
23,15,68980,9781,2718,1921,8395,1612,1107,2820,2908,33997,31262
23,16,68980,10113,4951,1820,5865,3304,913,3718,1671,31262,32355
23,17,68980,11685,4605,3816,8366,2081,2068,3182,2488,32355,38291
23,18,68980,10054,2937,1306,6410,2128,2150,1089,2993,38291,29067
23,19,68980,10654,2645,1317,8242,2357,1473,701,2446,29067,29835
23,20,68980,11979,4674,4051,5165,2383,1741,1773,1648,29835,33414
23,21,68980,11549,4515,6703,10610,1402,1433,1050,1730,33414,38992
23,22,68980,12274,2814,3628,7207,3985,2207,2977,865,38992,35957
23,23,68980,7935,1865,4335,11069,2984,2615,2031,730,35957,33564
23,24,68980,9741,1651,1537,7548,3906,2575,2152,1055,33564,30165
24,1,98719,10100,1789,2644,11856,1236,1521,635,2369,27317,32150
24,2,98719,10271,2476,6772,6631,2122,2008,3873,2401,32150,36554
24,3,98719,13861,3602,2014,10580,1125,1490,2025,2502,36554,37199
24,4,98719,14563,1727,4887,9807,3258,1932,1910,1169,37199,39253
24,5,98719,16487,2059,6643,5740,2167,612,2083,703,39253,36494
24,6,98719,11158,3343,2755,6813,3651,1422,3275,1346,36494,33763
24,7,98719,11996,2677,5204,5164,3794,536,2441,1041,33763,32853
24,8,98719,14984,3462,1069,6833,2033,2991,3797,1751,32853,36920
24,9,98719,15500,3905,6265,7255,2735,2042,3988,1928,36920,43618
24,10,98719,13496,1893,4823,7475,3773,2632,3876,2126,43618,40094
24,11,98719,14487,1030,5190,10426,2532,2799,3151,2932,40094,42547
24,12,98719,14681,2222,6606,5885,2973,761,1877,1632,42547,36637
24,13,98719,14931,4528,3268,7139,3687,1723,1271,1114,36637,37661
24,14,98719,13957,1984,1465,11598,3457,2155,3205,1809,37661,39630
24,15,98719,15248,3954,1208,10369,3037,1710,1562,2214,39630,39302
24,16,98719,13067,4017,1289,9776,3900,2843,3842,1277,39302,40011
24,17,98719,12582,3921,2821,10622,3189,2448,3251,1968,40011,40802
24,18,98719,13878,4462,2392,11886,3693,2786,1241,1703,40802,42041
24,19,98719,10642,1524,3118,10940,3289,1249,3284,1874,42041,35920
24,20,98719,15040,1910,3910,6829,2257,2222,3728,1857,35920,37753
24,21,98719,12807,3398,3408,8799,1482,2427,719,2890,37753,35930
24,22,98719,14454,3542,1583,8868,1796,2549,990,2063,35930,35845
24,23,98719,14056,2692,1442,11997,1617,1062,1320,1903,35845,36089
24,24,98719,13103,3332,4748,6173,2295,1238,3690,831,36089,35410
25,1,93908,14131,1724,3567,10197,1237,519,2351,1620,23449,35346
25,2,93908,10963,4168,2381,9720,1648,2505,3716,860,35346,35961
25,3,93908,10362,2776,6189,8517,2652,2257,2455,2070,35961,37278
25,4,93908,9425,3186,2633,10985,2528,557,1819,2675,37278,33808
25,5,93908,10822,3771,1033,10133,2019,1426,3340,1910,33808,34454
25,6,93908,11735,1420,4142,9123,3411,1753,1184,767,34454,33535
25,7,93908,15580,2221,3382,8734,3981,2631,2942,2646,33535,42117
25,8,93908,11928,4637,6626,6096,2403,2507,1971,1271,42117,37439
25,9,93908,10629,4714,4304,5156,1935,1418,3478,1037,37439,32671
25,10,93908,10977,1089,5830,9133,1692,1004,2001,653,32671,32379
25,11,93908,12209,3622,3095,11318,3190,699,2932,696,32379,37761
25,12,93908,14363,3677,1161,5395,3825,974,2207,2319,37761,33921
25,13,93908,12247,3241,3070,8886,3874,1127,1341,538,33921,34324
25,14,93908,11652,3710,1827,10427,3131,1605,3050,2980,34324,38382
25,15,93908,14655,2715,1859,9190,3944,982,1657,966,38382,35968
25,16,93908,15286,3038,2627,9988,1818,1577,3905,2642,35968,40881
25,17,93908,16701,2466,6762,8356,2209,1156,661,2745,40881,41056
25,18,93908,13119,1850,6637,8937,2354,1460,511,552,41056,35420
25,19,93908,14436,4714,1904,11842,3351,2523,1110,868,35420,40748
25,20,93908,15247,1307,6927,10927,1414,1548,3139,1446,40748,41955
25,21,93908,12822,2212,3163,8803,1205,908,3830,1215,41955,34158
25,22,93908,15957,4490,3380,7950,3772,1780,2244,974,34158,40547
25,23,93908,10104,4105,1375,5079,1566,1198,1846,1964,40547,27237
25,24,93908,16111,4912,6093,7197,1380,2026,3838,1903,27237,43460
26,1,53969,7127,4941,4739,7226,2579,2458,3776,2227,19865,35073
26,2,53969,8198,4264,2366,5926,1542,740,3958,1152,35073,28146
26,3,53969,5844,4732,5839,8954,3330,2294,1242,2055,28146,34290
26,4,53969,8760,3504,1236,10607,3978,1035,2478,2499,34290,34097
26,5,53969,5884,2684,4610,5376,1259,1571,3182,1787,34097,26353
26,6,53969,5450,4556,6553,9299,3361,2814,1417,1885,26353,35335
26,7,53969,7638,3819,6739,10064,1390,2272,3210,1518,35335,36650
26,8,53969,7477,3718,6540,10254,2576,1108,3936,2786,36650,38395
26,9,53969,9248,3510,1447,5095,3635,1142,2570,2422,38395,29069
26,10,53969,9074,4561,2354,5613,3013,1813,1486,1855,29069,29769
26,11,53969,9585,1206,5152,6824,3254,2050,2151,1462,29769,31684
26,12,53969,5737,2819,5694,8670,1360,2541,2331,1794,31684,30946
26,13,53969,5909,3037,6352,5145,1420,2152,2188,646,30946,26849
26,14,53969,7802,1000,1744,11486,3474,1747,2582,2803,26849,32638
26,15,53969,6289,3750,4737,7792,2488,722,3844,1413,32638,31035
26,16,53969,9042,2359,5588,11286,3538,2957,2437,1988,31035,39195
26,17,53969,8487,1467,1798,11220,3698,1408,508,1898,39195,30484
26,18,53969,6930,3595,3391,9486,3138,2031,3375,935,30484,32881
26,19,53969,5594,1672,5033,6150,3936,2176,938,1541,32881,27040
26,20,53969,8034,1768,1989,11981,2609,1383,2372,1280,27040,31416
26,21,53969,8491,1441,4395,5380,3593,2911,1004,2345,31416,29560
26,22,53969,7371,3413,5130,6102,3043,517,2672,698,29560,28946
26,23,53969,7785,2772,5793,8956,3082,1225,3333,2869,28946,35815
26,24,53969,6146,4339,2051,5848,2586,2959,2982,1818,35815,28729
27,1,96074,12825,3494,6673,11245,2016,1620,2129,1904,24302,41906
27,2,96074,17066,2854,2092,6131,2690,2967,3367,2598,41906,39765
27,3,96074,11904,3873,5487,7571,3915,2767,3091,1390,39765,39998
27,4,96074,11151,3556,6852,7380,3812,1914,3254,1043,39998,38962
27,5,96074,17149,3662,2456,9127,3222,1820,3409,972,38962,41817
27,6,96074,15454,3303,4935,9774,3337,2209,3261,2686,41817,44959
27,7,96074,11805,4470,4460,11621,1052,2641,936,603,44959,37588
27,8,96074,12534,1217,6490,5463,1818,1593,3572,1159,37588,33846
27,9,96074,17166,3799,3052,6199,1254,1708,1335,2716,33846,37229
27,10,96074,9855,4334,4707,5839,3523,2801,1418,2798,37229,35275
27,11,96074,12596,3092,6702,7356,3838,692,2062,2087,35275,38425
27,12,96074,12809,4228,6612,7561,3261,720,553,1529,38425,37273
27,13,96074,11168,4558,4629,11799,1923,2006,3592,2910,37273,42585
27,14,96074,13808,3471,2609,11358,3969,1292,1704,2338,42585,40549
27,15,96074,10971,3796,1610,6531,1711,2604,988,2045,40549,30256
27,16,96074,9919,2143,5559,7164,1532,1159,2892,1544,30256,31912
27,17,96074,9650,2910,6813,6268,1163,1129,1821,2944,31912,32698
27,18,96074,9998,4819,6123,10043,3711,1733,2509,2845,32698,41781
27,19,96074,13835,1298,6797,7603,3152,1400,1253,2632,41781,37970
27,20,96074,10131,3069,2305,8407,3224,2699,2152,876,37970,32863
27,21,96074,12292,4618,2747,10434,2359,1856,1977,1702,32863,37985
27,22,96074,11286,4082,6064,9345,2945,2799,3873,536,37985,40930
27,23,96074,10489,2417,4650,6968,3630,1498,663,1814,40930,32129
27,24,96074,12538,4261,1928,8161,2050,2712,3465,1658,32129,36773
28,1,33238,5509,2535,5213,11576,3083,2325,2493,679,26468,33413
28,2,33238,4112,3668,2577,7624,3104,837,893,1185,33413,24000
28,3,33238,5907,4167,5407,9368,1030,768,1363,1373,24000,29383
28,4,33238,5623,2737,1851,6684,3202,2282,3148,795,29383,26322
28,5,33238,5309,1629,1194,8761,3936,1858,655,858,26322,24200
28,6,33238,3518,1729,3063,9571,1288,2855,3865,1432,24200,27321
28,7,33238,5746,2669,4178,8695,3581,2156,2273,1795,27321,31093
28,8,33238,3368,3757,1969,9381,1024,759,3596,2898,31093,26752
28,9,33238,3444,4474,1594,7930,3059,934,1687,1734,26752,24856
28,10,33238,4936,2153,4585,8124,2618,626,2441,1140,24856,26623
28,11,33238,4742,1558,4203,11527,3235,1708,3097,1090,26623,31160
28,12,33238,4116,4633,6974,10307,2528,545,2767,2773,31160,34643
28,13,33238,3699,1171,1041,9691,3443,2114,2700,2742,34643,26601
28,14,33238,5841,2248,2720,11130,3973,1908,1367,2190,26601,31377
28,15,33238,5731,4487,5198,6166,1659,1253,1404,1535,31377,27433
28,16,33238,3840,1742,6496,11550,3323,722,3987,2748,27433,34408
28,17,33238,4550,3251,1599,7381,3751,775,1526,902,34408,23735
28,18,33238,3848,3378,4991,7710,2462,1025,3249,1460,23735,28123
28,19,33238,3589,3537,1571,6585,2301,2490,2345,1844,28123,24262
28,20,33238,4962,2252,6680,9785,1624,2816,2821,1992,24262,32932
28,21,33238,5471,4926,4508,6381,1019,1782,1508,1407,32932,27002
28,22,33238,5217,3624,4572,7266,2472,1050,3283,1858,27002,29342
28,23,33238,5658,2895,4648,7938,2251,2494,2759,945,29342,29588
28,24,33238,3791,3484,1671,11895,2149,1073,2706,1304,29588,28073
29,1,64502,6844,1308,1152,11959,3077,627,3828,2883,28266,31678
29,2,64502,9437,4150,5833,6742,1150,2759,1567,2726,31678,34364
29,3,64502,11063,3210,4867,10356,1608,1998,2107,1414,34364,36623
29,4,64502,11050,3415,3383,6096,2903,2552,2590,870,36623,32859
29,5,64502,8497,3056,1086,10428,1978,1179,3601,2605,32859,32430
29,6,64502,7174,1652,2467,9639,3317,1098,3514,2480,32430,31341
29,7,64502,11296,1165,2792,11237,2997,1449,757,1582,31341,33275
29,8,64502,8356,1175,6477,6693,3121,1979,2089,2423,33275,32313
29,9,64502,11186,4610,1380,5326,3656,1827,922,2635,32313,31542
29,10,64502,9719,2120,3157,9740,3229,2835,1212,2042,31542,34054
29,11,64502,9823,2496,5814,10352,1318,2616,1530,2041,34054,35990
29,12,64502,11469,1912,5230,8324,2445,1913,2494,2474,35990,36261
29,13,64502,11028,1027,5111,6138,2801,1178,1442,815,36261,29540
29,14,64502,9105,2150,2732,6230,1765,1144,1983,2965,29540,28074
29,15,64502,10151,1484,6415,6886,2698,1852,3450,964,28074,33900
29,16,64502,8934,2961,4924,6726,3419,1160,3151,2183,33900,33458
29,17,64502,6566,1176,2047,9698,3426,1159,1051,2599,33458,27722
29,18,64502,6652,3344,2203,5458,1681,1557,1237,2616,27722,24748
29,19,64502,11394,3454,5617,10223,1076,1661,851,1387,24748,35663
29,20,64502,8768,2930,4945,6397,1898,2182,2961,1084,35663,31165
29,21,64502,10550,4360,2489,10105,3701,2592,1583,1186,31165,36566
29,22,64502,10187,2403,4714,9886,3419,781,1441,2049,36566,34880
29,23,64502,8439,1444,1135,6657,3141,2565,3303,2219,34880,28903
29,24,64502,10715,3480,1788,6453,2949,2956,659,2676,28903,31676
30,1,95972,10312,3700,2067,9943,3208,504,3673,2267,19925,35674
30,2,95972,13605,2517,1355,10715,3170,2257,1439,2474,35674,37532
30,3,95972,15659,2561,3871,9825,3853,2859,900,2242,37532,41770
30,4,95972,10625,2954,2904,5686,2160,2950,2727,2173,41770,32179
30,5,95972,11576,1022,6809,11091,1029,2867,2640,982,32179,38016
30,6,95972,13587,2536,6362,6682,3817,1793,2174,1983,38016,38934
30,7,95972,10415,2745,6337,9795,2038,1570,2695,2234,38934,37829
30,8,95972,13932,3506,3257,10575,2627,1334,2192,2761,37829,40184
30,9,95972,15614,2976,2464,8032,3290,2772,2481,1539,40184,39168
30,10,95972,17186,3366,3820,11342,3889,2130,3513,1065,39168,46311
30,11,95972,16161,3700,1975,11126,1941,2329,3707,1162,46311,42101
30,12,95972,10367,3082,4281,11439,2386,2755,3015,713,42101,38038
30,13,95972,10831,4950,6209,5043,1373,1095,2431,2958,38038,34890
30,14,95972,12939,1262,3155,6816,2518,827,2994,654,34890,31165
30,15,95972,15159,4812,4282,10029,3687,2634,1673,2947,31165,45223
30,16,95972,10038,4168,2435,10245,3024,2298,543,1326,45223,34077
30,17,95972,16127,4812,5244,7342,1797,637,3711,2955,34077,42625
30,18,95972,13517,3860,2897,10039,1694,647,1973,1479,42625,36106
30,19,95972,14626,4996,2289,5711,2130,2136,1946,2118,36106,35952
30,20,95972,12710,1820,5241,5125,3882,781,869,2751,35952,33179
30,21,95972,11781,4398,5580,9775,2425,1923,3840,1632,33179,41354
30,22,95972,11334,4944,2593,8725,2654,2854,519,1569,41354,35192
30,23,95972,10941,3073,1872,9576,1296,2560,1705,1892,35192,32915
30,24,95972,16868,4288,5204,7111,3203,2854,1524,2313,32915,43365
31,1,79424,11015,1996,3782,11353,2879,2387,2903,612,27226,36927
31,2,79424,11004,2056,1553,8134,3595,1402,3272,1441,36927,32457
31,3,79424,13026,2689,3892,9231,3194,539,3370,1578,32457,37519
31,4,79424,9519,1380,4268,10518,2400,811,2771,1231,37519,32898
31,5,79424,10970,2448,2790,9699,2102,1248,3556,1278,32898,34091
31,6,79424,11113,1817,2923,11024,1991,1587,1346,1438,34091,33239
31,7,79424,9230,2022,6067,7916,1638,936,991,821,33239,29621
31,8,79424,12236,3717,5035,10028,1027,2717,673,2475,29621,37908
31,9,79424,10300,2291,5033,9706,2125,2510,1249,2593,37908,35807
31,10,79424,9723,1909,5724,6050,1221,2653,3773,2233,35807,33286
31,11,79424,10981,3214,1266,9116,2422,2112,3311,1215,33286,33637
31,12,79424,10847,1493,6720,9245,2884,1792,3323,534,33637,36838
31,13,79424,8017,1863,4108,9759,1412,1832,1981,1563,36838,30535
31,14,79424,9131,2076,2942,7206,2930,1905,1998,1253,30535,29441
31,15,79424,11111,1862,4433,10740,2524,1995,3999,2140,29441,38804
31,16,79424,9719,1736,5680,6074,3358,1436,3834,909,38804,32746
31,17,79424,12522,4293,2931,9549,2770,2060,1303,1097,32746,36525
31,18,79424,13025,4025,2225,8874,1039,1223,2226,2546,36525,35183
31,19,79424,8796,4658,6166,9235,3187,1793,3716,2493,35183,40044
31,20,79424,9848,3302,5651,5390,2631,905,3328,1169,40044,32224
31,21,79424,8323,4333,3083,8903,3579,894,2342,1870,32224,33327
31,22,79424,9592,2475,5590,9566,2055,1909,581,2186,33327,33954
31,23,79424,8712,4552,6567,9960,1814,2862,2858,2705,33954,40030
31,24,79424,9051,4196,3331,7909,2331,2590,2496,2330,40030,34234
32,1,40277,6005,2899,6174,6186,1686,1881,2227,2841,24243,29899
32,2,40277,5331,4715,1584,5648,1663,1907,1434,1784,29899,24066
32,3,40277,5048,2193,6819,7191,3479,2119,1611,2322,24066,30782
32,4,40277,6544,4845,3975,11126,3404,2633,2344,2195,30782,37066
32,5,40277,4566,4498,1189,6024,3980,1461,3211,1530,37066,26459
32,6,40277,7057,3870,1655,6725,1683,2126,921,891,26459,24928
32,7,40277,4233,4599,4876,9492,1220,607,3657,2126,24928,30810
32,8,40277,5716,1340,1851,7150,3531,1136,845,2096,30810,23665
32,9,40277,5024,2013,3327,8630,3566,1017,1037,2657,23665,27271
32,10,40277,6729,1117,1287,10435,2461,1832,2450,2413,27271,28724
32,11,40277,7169,3214,3231,9493,2822,1053,3357,2708,28724,33047
32,12,40277,4598,3447,4740,10169,3604,2810,2281,2644,33047,34293
32,13,40277,6089,3186,3536,7844,2972,2710,1430,866,34293,28633
32,14,40277,5451,2498,4376,7128,1637,1743,543,500,28633,23876
32,15,40277,5713,4105,2116,7817,2174,2421,2691,534,23876,27571
32,16,40277,6243,3014,4908,7454,1037,2263,3768,1699,27571,30386
32,17,40277,5951,4263,1059,9490,2530,1272,2186,2796,30386,29547
32,18,40277,5436,2023,2337,10856,3645,2096,3893,2049,29547,32335
